filename,width,height,class,xmin,ymin,xmax,ymax
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Tidak Sehat,61,324,100,382
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Tidak Sehat,122,298,166,361
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Tidak Sehat,158,276,202,339
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Tidak Sehat,234,229,276,279
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Tidak Sehat,342,330,383,368
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Tidak Sehat,512,366,552,423
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Tidak Sehat,566,261,600,331
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Tidak Sehat,549,204,586,257
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,28,133,85,215
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,70,119,122,192
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,167,57,225,133
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,138,77,192,140
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,101,95,144,158
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,225,17,281,108
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,265,11,319,82
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,300,3,347,47
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,7,30,48,94
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,41,13,83,74
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,75,0,131,56
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,104,231,157,300
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,80,253,119,310
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,44,265,90,330
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,12,285,63,352
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,175,200,226,257
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,211,159,257,235
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,156,136,204,192
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,331,146,396,242
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,377,140,434,205
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,412,110,464,186
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,397,281,462,347
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Tidak Sehat,374,299,406,370
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Tidak Sehat,325,349,354,390
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Tidak Sehat,485,384,523,447
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Tidak Sehat,456,385,489,471
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Tidak Sehat,414,429,462,485
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Tidak Sehat,413,341,470,396
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,480,226,531,302
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Tidak Sehat,520,209,561,278
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,524,268,580,347
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Tidak Sehat,445,268,499,337
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,476,304,531,380
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,287,353,343,432
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,239,382,299,457
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,80,464,145,536
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,21,499,67,573
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,89,522,170,606
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,39,561,96,627
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,3,529,37,611
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,554,483,601,571
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,593,471,637,546
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,526,502,565,575
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,497,503,543,588
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,467,528,511,609
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,431,543,480,625
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Tidak Sehat,397,567,443,640
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,365,595,404,639
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,349,482,400,547
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Tidak Sehat,314,501,356,556
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Tidak Sehat,282,526,326,584
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Tidak Sehat,250,540,288,613
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Tidak Sehat,206,558,253,628
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Tidak Sehat,197,488,238,554
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Tidak Sehat,270,469,310,511
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Tidak Sehat,329,443,375,466
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,347,372,412,448
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,230,468,279,534
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,190,248,247,323
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,410,25,466,113
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,445,23,511,87
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,489,13,522,66
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,531,42,570,111
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,502,72,545,138
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,469,92,515,154
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Sehat,439,97,478,166
kubis-9_PNG.rf.9a18e30f0467f960081f1367c9df94ff.jpg,640,640,Tidak Sehat,604,20,638,73
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,15,50,52,119
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,87,303,116,390
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,96,362,126,399
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,123,411,141,456
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,154,496,175,548
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,171,578,203,640
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,208,553,237,613
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,44,31,95,88
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,76,80,112,155
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,35,104,77,159
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,41,139,78,234
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,93,167,143,250
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,105,223,157,310
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,115,272,146,327
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,140,324,171,385
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,149,360,189,426
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,153,393,200,493
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,192,492,232,587
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,185,1,208,58
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,141,12,173,83
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,149,53,189,125
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,174,110,200,184
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,212,83,244,166
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,233,28,275,85
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,360,23,395,85
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,412,78,459,152
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,412,47,437,93
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,330,192,354,248
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,335,265,394,358
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,335,236,363,299
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,276,214,320,292
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,220,140,268,211
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,222,189,273,254
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,172,159,218,234
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,194,211,223,280
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,202,253,244,324
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,207,300,278,386
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,224,347,290,443
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,241,441,308,541
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,231,413,307,487
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,273,509,320,625
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,329,512,365,613
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,294,451,353,561
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,349,425,410,532
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,299,420,344,508
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,257,281,309,351
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,241,223,286,312
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,245,75,291,155
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,280,30,318,111
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,298,97,355,188
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,317,310,342,377
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,365,317,401,413
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,379,405,430,491
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,382,368,412,445
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,323,357,353,416
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,345,396,374,464
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,504,359,534,421
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,464,213,496,292
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,488,271,516,340
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,486,0,512,65
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,398,0,432,48
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,435,0,486,84
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,473,62,509,147
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,441,131,483,189
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,481,152,527,237
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,481,120,513,193
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,522,78,554,134
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,525,119,572,203
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,370,117,450,223
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,399,199,476,332
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,424,275,477,376
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Tidak Sehat,436,335,497,410
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,452,354,501,453
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,454,414,527,540
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,494,197,554,300
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,504,249,556,341
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,525,313,569,396
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,539,170,591,256
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,549,211,599,304
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,558,260,608,372
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,575,49,640,136
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,575,12,618,86
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,586,87,638,193
10_png.rf.3d2a4fc0bef0d01ed126011165e1a423.jpg,640,640,Sehat,608,122,640,235
7_png.rf.459e3b94ec3f27ea1f8064f58bebe544.jpg,640,640,Tidak Sehat,24,34,96,146
7_png.rf.459e3b94ec3f27ea1f8064f58bebe544.jpg,640,640,Sehat,42,108,148,316
7_png.rf.459e3b94ec3f27ea1f8064f58bebe544.jpg,640,640,Sehat,77,223,190,361
7_png.rf.459e3b94ec3f27ea1f8064f58bebe544.jpg,640,640,Sehat,74,318,185,509
7_png.rf.459e3b94ec3f27ea1f8064f58bebe544.jpg,640,640,Sehat,156,426,231,580
7_png.rf.459e3b94ec3f27ea1f8064f58bebe544.jpg,640,640,Sehat,114,0,205,73
7_png.rf.459e3b94ec3f27ea1f8064f58bebe544.jpg,640,640,Sehat,149,87,241,199
7_png.rf.459e3b94ec3f27ea1f8064f58bebe544.jpg,640,640,Sehat,189,185,274,288
7_png.rf.459e3b94ec3f27ea1f8064f58bebe544.jpg,640,640,Sehat,223,384,334,560
7_png.rf.459e3b94ec3f27ea1f8064f58bebe544.jpg,640,640,Sehat,210,303,314,363
7_png.rf.459e3b94ec3f27ea1f8064f58bebe544.jpg,640,640,Sehat,262,25,369,213
7_png.rf.459e3b94ec3f27ea1f8064f58bebe544.jpg,640,640,Sehat,313,163,392,305
7_png.rf.459e3b94ec3f27ea1f8064f58bebe544.jpg,640,640,Sehat,323,266,435,459
7_png.rf.459e3b94ec3f27ea1f8064f58bebe544.jpg,640,640,Sehat,363,409,456,575
7_png.rf.459e3b94ec3f27ea1f8064f58bebe544.jpg,640,640,Sehat,372,7,492,150
7_png.rf.459e3b94ec3f27ea1f8064f58bebe544.jpg,640,640,Sehat,431,117,494,246
7_png.rf.459e3b94ec3f27ea1f8064f58bebe544.jpg,640,640,Sehat,453,208,527,376
7_png.rf.459e3b94ec3f27ea1f8064f58bebe544.jpg,640,640,Sehat,481,300,571,462
7_png.rf.459e3b94ec3f27ea1f8064f58bebe544.jpg,640,640,Sehat,486,406,566,581
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,20,305,47,347
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,41,291,69,342
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,96,272,123,303
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,58,278,85,335
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,79,279,98,318
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,3,379,21,416
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,1,424,19,448
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,123,337,147,366
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,299,218,315,242
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,314,199,333,233
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,420,123,446,166
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,457,188,465,208
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,426,250,444,277
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,442,234,465,259
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,384,240,399,256
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,370,244,381,265
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,518,267,530,300
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,484,292,505,321
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,598,384,613,409
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,563,400,579,434
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,587,343,604,362
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,469,514,477,533
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,322,531,335,553
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,338,521,355,548
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,354,515,364,539
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,307,587,321,620
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,189,576,206,613
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,34,574,47,599
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,185,623,200,640
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,218,606,238,629
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,570,234,581,255
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,562,191,584,235
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,528,12,547,42
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,245,539,263,567
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,271,576,285,601
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,14,366,43,402
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,18,405,38,445
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,35,391,57,444
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,38,348,61,383
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,54,344,76,372
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,47,377,75,431
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,69,365,94,413
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,73,331,100,362
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,83,361,109,400
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,93,315,113,346
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,107,345,126,388
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,105,305,129,341
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,124,295,147,334
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,143,329,160,357
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,31,470,50,509
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,26,526,48,567
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,43,513,65,548
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,94,484,112,515
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,77,490,100,525
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,62,505,81,540
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,44,463,74,510
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,67,453,87,490
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,129,462,146,492
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,80,435,103,488
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,100,433,119,473
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,117,417,137,454
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,182,378,197,410
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,163,388,180,423
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,148,387,165,427
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,129,408,155,440
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,108,467,129,499
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,185,472,201,498
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,146,486,163,523
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,164,478,181,508
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,139,443,162,477
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,158,427,179,460
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,172,419,190,450
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,189,407,208,437
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,208,389,230,433
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,201,355,218,391
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,212,331,235,383
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,233,325,251,370
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,295,342,306,374
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,278,357,293,388
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,344,306,359,329
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,123,245,148,281
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,141,285,163,321
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,145,231,167,275
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,162,230,183,265
